datetime,headline,summary,source,url,related,ticker
2025-11-11 03:11:05,Apple removes gay dating apps from Chinese App Store at Beijing's request ,Apple has removed two popular gay dating apps from its Chinese iOS Store after receiving an order from Beijing's main internet regulator and censorship authority.,CNBC,https://finnhub.io/api/news?id=83bc2cb32032253ef8c9d7562330cfb98902d4cc8d04781905aa1c452550e346,AAPL,AAPL
2025-11-11 02:02:00,5 Warren Buffett Stocks to Hold Forever,Buffett's investing legacy will continue even after he steps away from Berkshire Hathaway.,Yahoo,https://finnhub.io/api/news?id=829eed73aabb89b25d774bd6d25e5d0ba6363c748f49c3bef7c6adffd38d7cf3,AAPL,AAPL
2025-11-18 18:00:20,"TY: A Solid Hybrid CEF, But AI Concerns Might Be Headwinds","Tri-Continental Corporation (TY) offers a hybrid portfolio of equities and bonds, targeting long-term capital growth and current income for investors. Read the full analysis here.",SeekingAlpha,https://finnhub.io/api/news?id=92fc6bf10a2ef1de22fc240f72158e9a3abc76c212ffb8a6de791d73f1aca922,MSFT,MSFT
2025-11-18 16:45:27,"The More They Drop, The More I Load Up","3 dividend stocks with attractive dividend yields, high-quality business models and management teams. Learn more about BX, BAM & OWL stock here.",SeekingAlpha,https://finnhub.io/api/news?id=318025d7fce5a3c1ce92375cf78d2eb05e306538a913c910b7680fc99c741f33,MSFT,MSFT
2025-11-18 15:23:10,Microsoft partners with Anthropic and Nvidia in cloud infrastructure deal,"Microsoft said Tuesday it is partnering with artificial intelligence company Anthropic and chipmaker Nvidia as part of a cloud infrastructure deal that moves the software giant further away from its longtime alliance with OpenAI.  Anthropic, maker of the chatbot Claude that competes with OpenAI's ChatGPT, said it is committed to buying $30 billion of computing capacity from Microsoft's Azure cloud computing platform.  As part of the partnership, Nvidia will also invest up to $10 billion in Anthropic, and Microsoft will invest up to $5 billion in the San Francisco-based startup.",Yahoo,https://finnhub.io/api/news?id=7bdc4ee8b399d6ac3116c927c8ed7f7f4e77b436ada4ab6f0ee92d87f657a962,MSFT,MSFT
2025-11-18 15:22:09,Salesforce: A Justified Sell-Off And An Opportunity For The Patient,"Salesforce, Inc. is rated a Buy due to its positioning in the sector and ability to expand GAAP profitability. Learn more about CRM stock here.",SeekingAlpha,https://finnhub.io/api/news?id=2384b72b726cfd6727078dd3eb23490d4133f4133a4901c643a5df1e71de2361,MSFT,MSFT
2025-11-18 15:09:54,Anthropic commits $30 billion to Microsoft Azure compute,"(Reuters) -Microsoft, Nvidia and Anthropic have formed an alliance, with Anthropic committing $30 billion to Azure for its Claude AI models, the companies said on Tuesday.",Yahoo,https://finnhub.io/api/news?id=3d92d18df7f5cd4e5c913cc80d726decca6e47c0a92f00be9a71f55794e6b0d4,MSFT,MSFT
2025-11-18 15:07:18,"Microsoft, Nvidia to invest in Anthropic as Claude maker commits $30 billion to Azure","(Reuters) -Microsoft (MSFT) and Nvidia (NVDA) plan to ​invest billions of dollars ‌in Anthropic under a new partnership that ‌will also see the Claude chatbot creator commit $30 billion to buy Microsoft's cloud services,⁠ in ‌the sector's latest high-profile AI deal.",Yahoo,https://finnhub.io/api/news?id=e9403bb3776cbb0c652698d7b671f49d581c70db17f1b0216be776bceaa85137,MSFT,MSFT
2025-11-18 14:52:10,Microsoft and Amazon Are Downgraded as Redburn Breaks Ranks With Peers,"Microsoft Corp. and Amazon.com Inc. saw their ratings cut to neutral from buy on Tuesday, as Rothschild & Co Redburn’s Alexander Haissl downgraded the stocks for the first time since initiating coverage in June 2022, according to data compiled by Bloomberg.  Investors have retreated from AI-related stocks amid unease over stretched valuations.  More than 90% of the analysts covering the stocks have buy-equivalent recommendations on them — with not a single sell rating, according to Bloomberg data.",Yahoo,https://finnhub.io/api/news?id=e44bb296a6e5a99e8e3620233dfa2f8c54bc12993db4172e38f6f17282ee987b,MSFT,MSFT
2025-11-18 14:41:58,"Stock Market Today: Dow Jones Index Dives 400 Points; Nvidia, Palantir Extending Their Losses (Live Coverage)","Stock Market Today: The Dow Jones index dropped 400 points Tuesday. Home Depot, Nvidia and Palantir were early losers.",Yahoo,https://finnhub.io/api/news?id=4d354e0f0b867732b42e039eb32e059dacd8e991732ab25a0ce37ced847df63a,MSFT,MSFT
2025-11-18 14:41:44,"Amazon downgraded, Alphabet upgraded: Wall Street's top analyst calls","Amazon downgraded, Alphabet upgraded: Wall Street's top analyst calls",Yahoo,https://finnhub.io/api/news?id=47bca30dbcd78611ab00adc3127640473bfadf782f26b239a6741b372f7d688d,MSFT,MSFT
2025-11-18 14:38:37,"Cloudflare outage hits OpenAI, the mega paint merger worth $17B","Julie Hyman takes a closer look at the stories behind some of the trending tickers on Yahoo Finance's platform. A Cloudflare (NET) outage hits several sites, including OpenAI's (OPAI.PVT) ChatGPT and Elon Musk's X. Redburn analysts downgrade Amazon (AMZN) and Microsoft (MSFT), raising AI concerns. Akzo Nobel (AKUP.SG) and Axalta Coating Systems (AXTA) are merging to form a $17 billion paint giant. To watch more expert insights and analysis on the latest market action, check out more Morning Brief.",Yahoo,https://finnhub.io/api/news?id=40ca0b238b36ca59eb6b28d7d9992cc1ce49ae2045c6bec5642b2c787a34b24f,MSFT,MSFT
2025-11-18 14:25:37,AI boom will continue despite bubble fears: Arm CMO,"Arm (ARM) Holdings, the semiconductor design company that lists Microsoft (MSFT), Nvidia (NVDA), Meta (META) and Apple (AAPL) among its many partners, expects surging revenue driven by AI - even as fears of a bubble keep growing. Chief Marketing Officer Ami Badani spoke with Ramzan Karmali about the firm's strategy to expand across data centers and mobile devices, while continuing to push for more energy-efficient chips. For more live coverage of the markets, watch the full episode of Market Sunrise and visit Yahoo Finance.",Yahoo,https://finnhub.io/api/news?id=2bd6a360e3afabb579ba90b45e53f4b8d17ff17358587ef7f77ef9d1ac85bbd1,MSFT,MSFT
2025-11-18 14:17:13,"Here Are Tuesday’s Top Wall Street Analyst Research Calls: Alphabet, Amazon.com, Deckers Outdoors, DraftKings, Microsoft, Qualys, Zscaler and More","Pre-Market Stock Futures: The futures are trading lower for the fourth consecutive day, following deep selling on Monday, particularly in some of the major technology names, such as NVIDIA Corp. (NASDAQ: NVDA), after it was disclosed that billionaire Peter Thiel had sold his entire position in the stock during the third quarter. This comes on ... Here Are Tuesday’s Top Wall Street Analyst Research Calls: Alphabet, Amazon.com, Deckers Outdoors, DraftKings, Microsoft, Qualys, Zscaler and More",Yahoo,https://finnhub.io/api/news?id=d83e6eeb20a5c3d9aff64f58aec46aacd9e2d4b6a6f4cf2d902edeca7892e07a,MSFT,MSFT
2025-11-18 14:14:19,Nebius: Valuation Update After Q3 Results -- Raising Price Target To $147,"Nebius Group N.V. sees strong AI growth and a $3B Meta deal, yet shares dip. Click for my updated look at NBIS stock following its earnings and other news.",SeekingAlpha,https://finnhub.io/api/news?id=1f186880decaf85f107d7ea89544e702fe81641708d1f67b1c68f3cae4c3906c,MSFT,MSFT
2025-11-18 14:14:05,AI: The Mother Of All Investment Bubbles,"The AI revolution has caused a bubble in the stock market. Learn more about the market gains, expert concerns, and risks of an investment bubble.",SeekingAlpha,https://finnhub.io/api/news?id=3d123e2f70461ce6f7acf727e1f2db72ead1f8353753aed9a4ca20ebececd875,MSFT,MSFT
2025-11-18 13:52:00,Google CEO Warns of an AI Bust. Alphabet Stock Rises.,"Alphabet stock has risen amid excitement over the artificial-intelligence boom but its CEO sees ""elements of irrationality"" in AI investment.",Yahoo,https://finnhub.io/api/news?id=a4f9b52df8fc4d361431e17a5a7a065377c9ed545e0ab6e7cb61a595d0ed4d26,MSFT,MSFT
2025-11-18 13:17:00,Microsoft and Amazon Stocks Drop. This Analyst Downgraded Them ‘With a Heavy Heart.’,Rothschild & Co. Redburn analyst Alexander Haissl downgraded Amazon.com and Microsoft to Neutral from Buy.,Yahoo,https://finnhub.io/api/news?id=00284fc198a632642ed910276a1f7b876186bd372ac67664e8b30bc81ccec2f7,MSFT,MSFT
2025-11-18 12:32:50,"Update: Amazon, Microsoft Cloud Services Under Europe Investigation Over Antitrust Concerns",(Updates with Amazon's response in the sixth and seventh paragraphs.) Amazon.com (AMZN) and Micro,Yahoo,https://finnhub.io/api/news?id=75854c99fa7753b16e6b7e65ced0167b81d70fa7b50c0ef82a57b38861844090,MSFT,MSFT
2025-11-18 12:23:00,Contradictions Abound for Investors as Nvidia Earnings Loom Large,"U.S. stocks are on pace for their worst performance in a November since 2008, while global investors are bullish at a level that hasn’t been seen in more than a decade.  The contrarian signals sum up the challenging backdrop investors face heading into the final weeks of the year, with  Nvidia  earnings on Wednesday likely to define performance in a market beset with concerns over the pace of artificial-intelligence investments and the stretched valuations of the world’s biggest tech stocks.  The  has fallen more than 2.4% for the month, paced by declines in megacap tech stocks, and closed below its 50-day moving average, a key performance benchmark, for the first time on Monday since April.",Yahoo,https://finnhub.io/api/news?id=cc77663f6bb75c0c64e0759685cf8ffb69f0fdc0aa9596b6cf2240a08692d1d3,MSFT,MSFT
2025-11-18 12:13:37,Stocks Down Pre-Bell Amid Tech Weakness Ahead of Nvidia's Latest Financial Results,US equity futures were tracking in the red on Tuesday amid broader weakness in the technology sector,Yahoo,https://finnhub.io/api/news?id=9b5beceb139e2d61c0e39b855585b4a0df4e07fd5971000f93baf3937d22119a,MSFT,MSFT
2025-11-18 11:41:00,"Streaming Analytics Forecast Report 2025: A $7.75+ Billion Market by 2030, Driven by Expanding Statistical Computation, Rising IoT Data Flows, and Demand for Scalable Integrated Platforms","The streaming analytics market is set to surge from USD 4.34 billion in 2025 to USD 7.78 billion by 2030, marking a CAGR of 12.4%. Driven by IoT expansion, edge computing processes vast data streams near the source, optimizing bandwidth and latency for critical applications like autonomous vehicles. AI/ML platforms lead growth, offering real-time insights across sectors such as retail and telecom. Cloud deployment dominates, offering scalability and cost efficiency. North America and Asia Pacifi",Yahoo,https://finnhub.io/api/news?id=8bb287a235c86586c6c3a25bbc895777a26cae2412a7d3e80bde87150d378a57,MSFT,MSFT
2025-11-18 11:24:19,"Anthropic valued in range of $350B following investment deal with Microsoft, Nvidia","CNBC’s MacKenzie Sigalos reports on a sweeping Cloudflare outage and the soaring new valuation for AI startup Anthropic, backed by Microsoft and Nvidia.",CNBC,https://finnhub.io/api/news?id=a7c07dbac366828e4b9fbef72eac0981423935d07f377aa616f1667b98bd5b80,MSFT,MSFT
2025-11-18 11:21:57,Bubble or breakout? Nvidia earnings put AI boom under the microscope,"(Reuters) -The fate of Wall Street's staggering bets on artificial intelligence will rest squarely on Nvidia on Wednesday when the chipmaker reports results, with investors seeking signs that bubble worries are overblown.  Tech billionaire Peter Thiel's hedge fund sold ‌its entire stake in Nvidia in the third quarter, as has SoftBank CEO Masayoshi Son, although he has plowed those returns into a massive bet on OpenAI.  Doubts have pushed Nvidia shares down 7.9% so far in November, after a 1,200% surge in the past three years.",Yahoo,https://finnhub.io/api/news?id=643b3d2953070452bff19193435cff41fd09f1757c3289fe149c866a6a1535ae,MSFT,MSFT
2025-11-18 11:17:04,RSPT: Not My Preferred Tech ETF,The Invesco S&P 500 Equal Weight Technology ETF (RSPT) has underperformed market cap weighted tech ETFs due to lack of mega cap exposure.,SeekingAlpha,https://finnhub.io/api/news?id=88ab7a7b0e81d35d37cff72b548021ca0c1d65f9456e253324d8c81b956bbc58,MSFT,MSFT
2025-11-18 11:16:57,Rezolve AI PLC (RZLV) Secures $200M to Enhance AI Commerce in Europe and the US,"Rezolve AI PLC (NASDAQ:RZLV) is one of the top stocks offering high upside potential in data centers and AI. On November 7, Northland Securities analyst Michael Latimore reaffirmed his Buy rating on Rezolve AI PLC (NASDAQ:RZLV), assigning a $7 price target. Earlier on November 5, Rezolve AI PLC announced the expansion of its commercial operations across […]",Yahoo,https://finnhub.io/api/news?id=cd550a1201db6aee0a01fe9eb288dfa7cf0f94e44cde9f6d8a2c11249ad07fce,MSFT,MSFT
2025-11-18 11:09:15,QTEC: Technology Sector Dashboard For November,"Tech stocks are overvalued, but some areas still offer value. Learn more and discover six affordable picks for November.",SeekingAlpha,https://finnhub.io/api/news?id=0416fc9b41156af6507e49c2a6e8301c6864865efb27aad45e638dfc546e13d1,MSFT,MSFT
2025-11-18 11:00:01,"Microsoft unveils tool to help companies control, track AI agents",Microsoft has helped companies build AI agents that can do specific kinds of work. Now it has a way to spot and stop risky agents.,CNBC,https://finnhub.io/api/news?id=1693a91cbf4c1b7eed7bb13970e49d3ddad30138be2b4a474d3676639fa2441f,MSFT,MSFT
2025-11-18 10:48:55,Satya Nadella relinquishes his role as Microsoft’s communicator-in-chief—right when he’s needed most,Also: All the news and watercooler chat from Fortune.,Yahoo,https://finnhub.io/api/news?id=7001c7a6ff441c90fdb9e9f40066098a4fbca3d4aea4e9ca7706b0adcd503b47,MSFT,MSFT
2025-11-18 10:17:50,Anthropic to spend $30B in compute through Nvidia and Microsoft,"CNBC's Steve Kovach breaks down the latest news on a new investments from Anthropic, what the spend means for the AI competitive landscape, and more.",CNBC,https://finnhub.io/api/news?id=8b61bf03a183f2034798cdde6d51e29abac101bb7e3a397e0743a6322a021e13,MSFT,MSFT
2025-11-18 10:15:36,Meta Platforms: Is Today's AI Cycle A Repeat Of The Metaverse Overbuild?,,SeekingAlpha,https://finnhub.io/api/news?id=d439dfbc6772423be18245ad0b99cd293712f9bc5f7f9550d09f865ea6fea977,MSFT,MSFT
2025-11-18 10:06:00,Baron Opportunity Fund Q3 2025 Portfolio Update,"This quarter, we re-established a position in Arista Networks, a leading provider of high-performance networking solutions for data centers, cloud providers, and enterprises.",SeekingAlpha,https://finnhub.io/api/news?id=df4f7d93fdb6fd8a1226a5a3ec195a92dae2c91f1cfbe767ea62dcaf507af0b9,MSFT,MSFT
2025-11-18 10:03:48,"Anthropic valued in range of $350 billion following investment deal with Microsoft, Nvidia",Microsoft announced new strategic partnerships with Nvidia and the AI startup Anthropic.,CNBC,https://finnhub.io/api/news?id=787a2639f9e64ca5a1b96750f7958d7aeed677cf9e1db913f906115ef3f95c7e,MSFT,MSFT
2025-11-18 09:00:00,It's Best Time In 10 Years To Lock In Income: Our Picks,"Discover top REITs, dividend ETFs, and midstream picks yielding 3.5â7%+ with lower risk.",SeekingAlpha,https://finnhub.io/api/news?id=152a955670b3094411135e44f8f6949d3073003d85115c348cc30929ddc35a4e,MSFT,MSFT
2025-11-18 08:46:25,Microsoft: AI Winner Positioned To Break Out Higher,,SeekingAlpha,https://finnhub.io/api/news?id=a3d1d5886cf1261699ca1589c857572a52ed6b526e8f7e7e2561f9fde2f034d2,MSFT,MSFT
2025-11-18 08:45:00,Apple: As A Shareholder I Am Concerned About Their Ability To Innovate,Apple posts record Q4 2025 earnings but faces growth concerns amid limited innovation and AI investment.,SeekingAlpha,https://finnhub.io/api/news?id=873c347d6dd634fa820d4aca2512fc0c5cec304f97e2380bfd5e571fbed205f3,MSFT,MSFT
2025-11-18 08:30:00,"Bezos Is The Latest Big Spender: Project Prometheus, More AI CAPEX Incoming","Jeff Bezos returns to operations with Project Prometheus, a heavily funded AI and advanced manufacturing startup focused on physical-world applications.",SeekingAlpha,https://finnhub.io/api/news?id=721ac37747f94eb7b56530d76bb1df9aace506dbc419e32a26780629eb6c7026,MSFT,MSFT
2025-11-18 08:02:10,Analysis-Big Tech-led demand for carbon removal credits fuels supply crunch,"BELEM, Brazil (Reuters) -Surging demand for high-quality carbon removal credits from tech giants to offset their AI-driven emissions is helping fuel a shortage that experts say is exactly what is needed to spur investment in the nascent market.  Heavy buying over the last two ​years by companies including Microsoft and Google made the credits nearly four times more expensive in 2024 than lower-priced credits pegged to forest-preservation projects.  Big Tech has collectively spent ‌hundreds of millions of dollars since 2019, much of it in the last two years, on durable carbon removals, those that capture and store carbon dioxide for an extended period, the credit experts say.",Yahoo,https://finnhub.io/api/news?id=47c7355185c8a1863216a7d353cb9b951d5e12507b861b7c03a970257df214fb,MSFT,MSFT
2025-11-18 08:00:00,"From insight to action: TeamViewer launches Tia, the Intelligent Agent for autonomous IT support","TeamViewer, a global leader in digital workplace solutions, today announced the next leap in its AI journey at Microsoft Ignite: Tia, the intelligent agent designed to transform how IT issues are found, fixed, and prevented.",Yahoo,https://finnhub.io/api/news?id=590a466b1097d13c41ac499845c8e771b8cc787517dea9a53011917ae50f8236,MSFT,MSFT
2025-11-18 06:24:00,October Marks Busiest Month For $10 Billion-Plus M&A Deals Worldwide Since 2022,,SeekingAlpha,https://finnhub.io/api/news?id=5fd3b873bb200ab135d3c7e827887fa2e3f24dc647af8d3aa35e98ab980a4afd,MSFT,MSFT
2025-11-18 02:55:09,"Compass Point Initiates CoreWeave (CRWV) at Buy, Citing Strong AI Infrastructure Demand","CoreWeave, Inc. (NASDAQ:CRWV) is one of the AI Stocks Investors Are Watching. On November 13, Compass Point started coverage on the stock with a Buy rating and a $150 price target. The firm is bullish on the stock as it sees a durable growth profile for CoreWeave driven by a boost in AI-driven data center spending […]",Yahoo,https://finnhub.io/api/news?id=0d966af833aec74bb5cac2ac93e9122dc70ecbb6c22ca92676c8314a83a7e6e1,MSFT,MSFT
2025-11-18 01:00:00,The Most Joyless Tech Revolution Ever: AI Is Making Us Rich and Unhappy,Discomfort around artificial intelligence helps explain the disconnect between a solid economy and an anxious public.,Yahoo,https://finnhub.io/api/news?id=f5804b00808260a4761f3f621e47fd598f3dc7e0b3c5cb03def8e1509dbe422c,MSFT,MSFT
2025-11-17 22:12:00,Inside the Accounting Question Roiling Nvidia and Other AI Stocks—and Why It May Be ‘Overblown’,Skeptics have questioned whether tech companies are expensing the cost of their GPUs over too long a period. That would tend to boost earnings.,Yahoo,https://finnhub.io/api/news?id=f5bff6ea71643b9e1027f1362e55e77619a0deec78ad2d342afb8f178f92b4de,MSFT,MSFT
2025-11-17 21:59:21,"Dow, S&P 500 Stretch Losses Into Third Day as Nvidia Falls",Wall Street got off to a rough start this week as traders grew cautious ahead of Nvidia's (NVDA) qua,Yahoo,https://finnhub.io/api/news?id=9995402df9d3de08471177cbf8418ac1cbcb3a22492bbcffed720e37ce20348a,MSFT,MSFT
2025-11-17 21:41:00,GE Vernova and 16 More Stocks for a ‘Nuclear Renaissance’,"Barron’s identified 17 stocks that can benefit from nuclear trends.  “Interest in nuclear power is growing, especially as load growth stress-tests traditional gas generation supply chains and more so as net zero goals require hyperscalers and data centers to move to net zero carbon sources,” wrote Mizuho analyst Maheep Mandloi in a Monday report.  Enter nuclear power.",Yahoo,https://finnhub.io/api/news?id=f4db868fb3a79eb9ba8904994ff173acd4971ec1a833055e1d0003931811d864,MSFT,MSFT
2025-11-17 21:06:59,Cisco's 25-year comeback is the ultimate cautionary tale of the AI-bubble debate,"Cisco's stock has been basically flat since the peak of the dot-com bubble. Meanwhile, the S&P 500 is up about 350%.",Yahoo,https://finnhub.io/api/news?id=bdc15c4d48f60960f6e7623827d1516c7c92ffa3a9a0215df552027cae14d538,MSFT,MSFT
2025-11-17 20:25:59,"Harvard now owns nearly half a billion dollars worth of Bitcoin, filings show",The Ivy League school invested more than 20% of its U.S.-listed public equity holdings in a crypto ETF.,Yahoo,https://finnhub.io/api/news?id=1a788c994dae930f4f736344df5812d613fa59d29759dc8f3d867825e9642605,MSFT,MSFT
2025-11-17 20:17:16,Tracking Mario Gabelli's Gabelli Funds 13F Portfolio - Q3 2025 Update,"Read here for an analysis of Gabelli Fundsâ Q3 2025 portfolio moves, including top holdings, stake increases, profit-taking, and disciplined diversification.",SeekingAlpha,https://finnhub.io/api/news?id=c46f6c6ecb6ba088b86f7324271cc944302178dc9e4872b54be032c4aaab13fc,MSFT,MSFT
2025-11-17 18:53:00,"Nvidia AI-Chip Depreciation Fears Are Overblown, Bernstein Says",Skeptics have questioned whether tech companies are expensing the cost of their GPUs over too long a period. That would tend to boost earnings.,Yahoo,https://finnhub.io/api/news?id=20b38883a4c15b4bdee831edadea2c6499cc67c6efb62f114de6d21ed9b7f535,MSFT,MSFT
2025-11-17 18:52:35,The Dow Is Tracking Its Third Consecutive Loss Day,"The Dow is down 424 points or 0.9% in the early afternoon, under pressure from its heaviest hitting stocks.  Shares of Goldman Sachs were down 1.6%.  Microsoft, the third highest weighted stock, was down 0.7%.",Yahoo,https://finnhub.io/api/news?id=2b835060e228856d12f7023cb1c029de3d649916e3f2b150b724d162927514e5,MSFT,MSFT
2025-11-17 18:30:10,The 1 Thing That Can Slow AI’s Growth — And 3 Stocks That Will Profit From It,"Because artificial intelligence (AI) demand is growing so rapidly, and data centers are such power-hungry operations, the one thing that will slow AI’s rapid ascent is energy supply. The surge in AI applications requires vast computational power, with data centers consuming electricity equivalent to small cities and projected to increase demand tenfold by 2030. This ... The 1 Thing That Can Slow AI’s Growth — And 3 Stocks That Will Profit From It",Yahoo,https://finnhub.io/api/news?id=c45f9e8b4d2b671d1e8a8fe7b148a600f3b0a840654a7d8dd78f97618764a8f7,MSFT,MSFT
2025-11-17 18:17:46,"Baird Starts Microsoft at Outperform, Citing Big AI Momentum",Azure's 40% surge helps fuel a bullish new call on the software giant,Yahoo,https://finnhub.io/api/news?id=2ff418dde8d34bc4fee22138401d824aa67432ecd6bbe02adeb567d3ca93ef03,MSFT,MSFT
2025-11-17 17:23:46,Blue Origin CEO says data centers are headed to space 'in our lifetime',Blue Origin's Dave Limp says AI's energy crunch will push the world's biggest compute clusters off Earth and into space,Yahoo,https://finnhub.io/api/news?id=189a387f165f7aa260980115a93d97d603c971117e46a600cfc9c9502dc848e1,MSFT,MSFT
2025-11-17 16:50:00,Alphabet Rises 58% in a Year: Should You Still Buy the GOOGL Stock?,GOOGL's surging AI-driven search and cloud momentum fuels standout gains and supports its premium valuation.,Yahoo,https://finnhub.io/api/news?id=460166e16b0373e0b66170ec026814f6d7d9f7a89c76e988a9458f06f0307063,MSFT,MSFT
2025-11-17 16:49:32,Alphabet Jumps as Berkshire Reveals $4.9 Billion Stake,Buffett-led conglomerate makes a rare tech investment amid sector-wide caution.,Yahoo,https://finnhub.io/api/news?id=739392150ef411d4347f01276057785fdcf70e62a75e3a758d4b745a0b82e4ea,MSFT,MSFT
2025-11-17 16:31:00,Levi’s picks Microsoft to deploy ‘super-agent’,"The apparel giant said it will launch a ""complex agentic framework"" in 2026 that will integrate several sub-agents across IT, HR and operations.",Yahoo,https://finnhub.io/api/news?id=6278fc3a3409485beec14f2697982fbad505105917d060d6e33b5dcbc194bf65,MSFT,MSFT
2025-11-17 16:27:54,"Exclusive-Weinstein's Saba sells credit derivatives on Big Tech as AI risks grow, source says","LONDON (Reuters) -Boaz Weinstein's Saba Capital Management has sold credit derivatives in recent months to lenders seeking protection on big tech names like Oracle and Microsoft due to concerns over a debt-financed AI investment frenzy, a source told Reuters.​  Banks have sought to shield their exposure to potential losses by buying credit default swaps (CDS) from the U.S. ‌hedge fund manager, known for his winning bet against the JPMorgan Chase trader dubbed the ""London Whale"", the person said.  While the credit insurance rises in value in tandem with the perceived risk of ‌a company's default, current prices indicate those risks are still low compared to other sectors.  Saba sold banks CDSs on Oracle, Microsoft, Meta, Amazon and Google parent Alphabet, said the source, who had direct knowledge of the deals.",Yahoo,https://finnhub.io/api/news?id=afe5e6f0da1b102e8f9dc415b40c1aefb114027c3dc398e5a1c7d7a9a9005d46,MSFT,MSFT
2025-11-17 16:23:38,Jim Cramer is Willing to Buy Microsoft (MSFT)’s Shares,"We recently published 16 Latest Stocks on Jim Cramer’s Radar. Microsoft Corporation (NASDAQ:MSFT) is one of the stocks on Jim Cramer’s radar. Most of Cramer’s recent comments surrounding software giant Microsoft Corporation (NASDAQ:MSFT) have focused on its cloud computing business, and this episode wasn’t an exception. However, in this appearance, the CNBC TV host focused […]",Yahoo,https://finnhub.io/api/news?id=0db5d9384c59b795f4e70b604b1e8fa9a45a781d211924bca5af9a5a4be52eb5,MSFT,MSFT
2025-11-17 16:02:40,"Alphabet: Berkshire Buys, Happy To Finally Just Hold (Rating Downgrade)",,SeekingAlpha,https://finnhub.io/api/news?id=4e18a61bf564af3bd1a73e4902a300d85cd40dbd9b083fcb45a058e8d429b70f,MSFT,MSFT
2025-11-17 15:34:09,Nvidia to report Q3 earnings amid investor concerns of AI overbuilding,Nvidia will report its Q3 earnings after the bell on Wednesday.,Yahoo,https://finnhub.io/api/news?id=268200a8738a40cfd5c00126923331d012713db78a4c134517f2deaa903a2e61,MSFT,MSFT
2025-11-17 15:32:00,Aalo Atomics Collaborates With Microsoft to Advance AI-driven Solutions in Nuclear,"AUSTIN, Texas, November 17, 2025--Aalo Atomics, a leading innovator in advanced nuclear energy systems, announces a successful collaboration with Microsoft on generative AI for permitting, marking a milestone in applying artificial intelligence to accelerate clean-energy infrastructure development.",Yahoo,https://finnhub.io/api/news?id=bb9dc5d78f35aacc609476eed645c4440fe1c03edca77019f937d4818c891ba4,MSFT,MSFT
2025-11-17 15:29:00,"Could Investing $10,000 in Nebius Stock Make You a Millionaire?",This AI cloud infrastructure provider has a massive order backlog that should ensure outstanding growth for years to come.,Yahoo,https://finnhub.io/api/news?id=15e9f5a44e64b4659853d67f3900756c801e81de5f266e23f30a72b1b5d4c96e,MSFT,MSFT
2025-11-17 15:00:00,SubImage Raises $4.2M to Map the Cloud and Secure Everything,"Team Behind Cartography Raises Funds from FundersClub, Y Combinator, Phosphor Capital and Transpose Platform SubImage Raises $4.2M to Map the Cloud and Secure Everything SubImage is the first company to bring an open-core cloud security graph to the enterprise SAN FRANCISCO, Nov. 17, 2025 (GLOBE NEWSWIRE) -- SubImage, the first company to bring an open-core cloud security graph to the enterprise, announced today it has raised $4.2M in seed funding from FundersClub, Y Combinator, Phosphor Capital",Yahoo,https://finnhub.io/api/news?id=c287ae9f2a9d6194403a5b783cee90cd336ab48b0022ef76cc813dc132e655b3,MSFT,MSFT
2025-11-17 14:52:45,Nvidia and 19 Other Stocks Now Make Up 50% of the S&P 500. Here's What It Means for Your Investment Portfolio.,Buying the S&P 500 takes the belief that today's leading companies deserve their lofty valuations.,Yahoo,https://finnhub.io/api/news?id=7549310c8c231f922ac097fbc8f2dfd07aed5b2f6e31565b9680b77d1b6e1539,MSFT,MSFT
2025-11-17 14:48:38,Jeff Bezos Just Launched a $6.2 Billion AI Moonshot--And He's Running It Himself,"The Amazon founder returns to the CEO seat with Project Prometheus, a super-funded AI startup targeting real-world scientific breakthroughs.",Yahoo,https://finnhub.io/api/news?id=691e471256b7ce460aeab4012bd37aaeaedf24fe0de8e2acdca54fe0b8336387,MSFT,MSFT
2025-11-17 14:47:00,Microsoft’s Xbox Partners with ESW to Expand Design Lab into 27 Countries,"NEW YORK, November 17, 2025--Microsoft’s Xbox Design Lab has relaunched and expanded distribution into 27 countries through its new partnership with ESW.",Yahoo,https://finnhub.io/api/news?id=4e61c4f4d66defc12dae026dda8899dea148728accf045e81c09b224b77e1fcb,MSFT,MSFT
2025-11-17 14:41:31,Levi’s Launches Into AI-tinged Future With Microsoft ‘Super-agent’,The denim company is remaking how it works back of house and how shoppers experience the brand.,Yahoo,https://finnhub.io/api/news?id=4eb62e2e16de45280e48f9c8a1faa9b428ea87ea1fea52fa4f00c36914861402,MSFT,MSFT
2025-11-17 14:38:12,CoreWeave’s Worst-Ever Week Shows AI Traders Are Getting Picky,"On one end of the spectrum are companies like CoreWeave Inc., the money-losing provider of computing services that is swimming in debt.  Its shares plunged 26% last week, marking its worst weekly showing since its debut earlier this year, following on the prior week’s 22% decline.  The stock had risen more than 400% from an April low through June and remains up nearly 90% since its March initial public offering.",Yahoo,https://finnhub.io/api/news?id=cffb04ac823add1f879e5c9e5e6aa1eb81bef4dda4ee138e4a606f05f94473b2,MSFT,MSFT
2025-11-17 14:10:00,It Ultimately Comes Down To Free Cash Flow Yield,Travis Koldus runs The Contrarian and shares why he looks forward to price discovery.,SeekingAlpha,https://finnhub.io/api/news?id=d519feef76c5acf41425f2a73d52586afbc8afebc73feaa50eaefe872c8bf11e,MSFT,MSFT
